Client_ID,Age,Gender,Marital_Status,Education,Employment_Status,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Number_of_Dependents,Housing_Status,Default_History,Current_Loan_Status,Previous_Loans,Overdue_Amount,Late_Payments,Bank_Balance,Default_Risk
C102429,32,Female,Single,Masters,Unemployed,143611,15856,48,471,2,Own,0,Approved,1,70017,3,13437,Low
C102430,60,Male,Divorced,Masters,Self-Employed,74476,142867,60,804,1,Rent,0,Approved,5,15913,6,325921,High
C102431,65,Female,Single,Other,Retired,116279,230993,240,362,0,Mortgage,0,Rejected,3,37311,15,301554,Low
C102432,40,Female,Married,Masters,Employed,182284,167135,36,315,1,Own,0,Rejected,6,76679,18,447959,Low
C102433,23,Female,Widowed,PhD,Retired,112154,197023,120,400,2,Own,0,Rejected,5,80126,14,385775,Medium
C102434,63,Female,Single,Masters,Retired,142537,436476,48,475,2,Own,0,Ongoing,5,56212,13,437060,Low
C102435,67,Female,Single,PhD,Self-Employed,199605,408365,60,492,1,Mortgage,0,Ongoing,4,94066,12,451081,Medium
C102436,61,Female,Divorced,High School,Self-Employed,107125,359349,36,572,1,Mortgage,0,Approved,4,91134,19,128723,Low
C102437,60,Female,Married,Other,Self-Employed,188702,162400,60,766,3,Rent,0,Rejected,1,70496,6,277525,Low
C102438,62,Male,Single,PhD,Self-Employed,94099,370447,180,474,0,Rent,0,Ongoing,6,40635,14,447371,Low
C102439,38,Male,Married,Masters,Employed,148969,256958,24,533,1,Mortgage,0,Rejected,6,27937,0,114667,Medium
C102440,40,Male,Married,Other,Unemployed,167657,239573,36,515,0,Own,0,Approved,7,15859,1,269468,Medium
C102441,60,Male,Divorced,Other,Unemployed,115833,74098,180,790,4,Mortgage,1,Ongoing,3,39811,2,26270,Medium
C102442,33,Male,Single,PhD,Employed,69240,121382,120,716,2,Mortgage,0,Ongoing,8,34543,4,139525,High
C102443,64,Male,Divorced,PhD,Retired,34772,431839,24,832,1,Mortgage,0,Closed,9,1908,15,309357,Low
C102444,32,Female,Widowed,Bachelors,Employed,130990,440471,180,750,4,Mortgage,0,Approved,2,93144,16,304902,Medium
C102445,42,Female,Widowed,Bachelors,Unemployed,132315,386587,12,579,2,Rent,0,Ongoing,2,97085,17,434676,Low
C102446,53,Male,Single,Other,Unemployed,118053,434605,48,543,3,Rent,0,Approved,1,49739,15,40800,Low
C102447,28,Female,Married,Bachelors,Employed,107091,402422,60,445,2,Own,0,Approved,9,71681,10,371662,Low
C102448,68,Male,Single,Masters,Self-Employed,169010,497558,48,366,1,Mortgage,0,Rejected,6,59374,2,354316,Medium
C102449,32,Female,Single,High School,Retired,173055,199637,120,402,4,Mortgage,1,Approved,9,49534,9,471102,Low
C102450,21,Female,Widowed,Other,Employed,163946,370044,60,609,4,Rent,0,Closed,1,41649,17,252951,Medium
C102451,38,Female,Widowed,High School,Unemployed,110341,396755,24,416,4,Rent,0,Ongoing,6,5231,15,323421,Low
C102452,30,Female,Married,Bachelors,Self-Employed,80896,288041,36,771,2,Mortgage,0,Approved,2,71540,8,308576,Medium
C102453,39,Female,Married,PhD,Retired,197281,477903,36,620,0,Rent,0,Approved,0,73931,0,387411,Medium
C102454,36,Female,Single,Other,Unemployed,52822,140442,60,734,0,Mortgage,0,Rejected,7,4121,10,319314,Low
C102455,51,Male,Divorced,Bachelors,Retired,171822,160117,24,669,2,Own,1,Rejected,7,67412,10,127717,Low
C102456,31,Male,Single,Masters,Self-Employed,122335,92236,60,486,1,Own,0,Closed,9,67236,12,325719,Low
C102457,21,Female,Married,Other,Unemployed,193155,368895,60,768,2,Own,1,Approved,0,1590,7,311876,Low
C102458,65,Male,Divorced,Other,Self-Employed,137828,485986,240,772,0,Mortgage,0,Approved,5,50019,18,414869,Low
C102459,69,Female,Widowed,PhD,Employed,142766,389062,180,753,2,Rent,0,Approved,3,61713,8,362299,Medium
C102460,63,Male,Married,Other,Employed,179018,450800,60,745,4,Own,0,Approved,4,30487,5,415509,Low
C102461,44,Female,Married,PhD,Retired,152624,53671,36,393,1,Mortgage,0,Ongoing,7,87581,3,84059,Low
C102462,46,Male,Divorced,Bachelors,Self-Employed,93331,413542,240,337,1,Own,0,Approved,7,2064,8,313488,Low
C102463,64,Female,Married,Masters,Self-Employed,156343,370677,120,781,3,Own,0,Approved,6,42447,14,284510,Low
C102464,45,Male,Married,Masters,Retired,100201,203849,60,410,2,Rent,0,Ongoing,4,2345,17,191878,Low
C102465,52,Female,Married,Other,Retired,85651,166711,36,709,4,Mortgage,0,Rejected,5,56171,3,281744,Medium
C102466,25,Male,Married,Other,Retired,121917,65874,12,467,2,Rent,0,Closed,7,97675,18,485309,High
C102467,33,Female,Married,Bachelors,Employed,180066,437982,24,696,3,Rent,0,Approved,4,33818,15,381630,Medium
C102468,59,Female,Married,PhD,Retired,47186,157350,12,426,3,Rent,0,Ongoing,2,19971,5,268422,Low
C102469,53,Female,Married,Masters,Employed,50267,375603,60,341,2,Own,0,Approved,8,58951,11,115228,Medium
C102470,47,Male,Married,PhD,Retired,59140,470196,36,340,2,Own,0,Rejected,8,46535,14,86252,Medium
C102471,35,Male,Widowed,Bachelors,Self-Employed,176007,204623,24,786,2,Own,0,Ongoing,9,72267,14,132807,Medium
C102472,19,Male,Married,Masters,Self-Employed,51748,478655,48,698,0,Mortgage,0,Ongoing,0,78243,14,76547,Medium
C102473,66,Female,Widowed,Masters,Retired,110139,175655,24,481,3,Rent,1,Ongoing,6,6383,15,315239,Low
C102474,30,Male,Widowed,High School,Retired,154909,360823,24,480,1,Own,1,Approved,3,14847,13,259701,Low
C102475,21,Female,Single,Bachelors,Employed,84875,393894,240,763,0,Rent,0,Rejected,5,4899,7,384783,Low
C102476,43,Male,Single,Bachelors,Unemployed,160682,75400,60,349,4,Rent,0,Closed,6,37302,1,261461,Low
C102477,42,Male,Widowed,High School,Employed,48615,14676,180,707,1,Rent,0,Ongoing,7,31491,14,202314,Low
C102478,47,Male,Widowed,PhD,Self-Employed,124135,271378,12,700,1,Rent,1,Approved,4,33290,7,284346,High
C102479,28,Male,Married,High School,Retired,173419,419556,12,445,1,Rent,0,Closed,4,41530,10,431144,Medium
C102480,24,Female,Single,Bachelors,Self-Employed,54062,117451,240,597,3,Own,1,Ongoing,5,29954,15,129269,Low
C102481,48,Male,Divorced,PhD,Unemployed,75122,351403,48,444,4,Mortgage,1,Approved,6,19723,7,222011,Low
C102482,61,Male,Single,Masters,Employed,199503,144598,60,315,0,Mortgage,0,Closed,4,69744,4,170442,Medium
C102483,27,Female,Widowed,High School,Self-Employed,93086,470594,24,384,4,Mortgage,0,Closed,4,63048,19,172996,Low
C102484,56,Female,Widowed,PhD,Employed,48205,301770,180,515,0,Mortgage,0,Ongoing,3,84372,3,497641,Medium
C102485,30,Male,Married,PhD,Retired,38459,6207,120,781,3,Rent,0,Approved,0,96225,11,126521,Low
C102486,48,Male,Married,PhD,Self-Employed,174822,396474,12,351,4,Own,0,Closed,6,63381,9,237285,Medium
C102487,24,Female,Single,High School,Unemployed,47729,87844,12,847,1,Own,0,Rejected,6,52625,3,496239,Medium
C102488,66,Female,Married,Masters,Employed,58585,460636,36,406,4,Rent,0,Rejected,5,30955,18,80075,Low
C102489,59,Female,Divorced,PhD,Employed,103698,57097,24,518,3,Rent,0,Closed,9,5125,9,294439,High
C102490,59,Male,Divorced,High School,Unemployed,65635,125069,60,636,3,Own,0,Ongoing,1,56920,18,480728,Low
C102491,53,Male,Married,Bachelors,Self-Employed,195926,462630,12,670,3,Own,1,Ongoing,1,68721,18,182329,Low
C102492,37,Male,Divorced,High School,Self-Employed,49104,403645,240,553,0,Mortgage,0,Ongoing,5,74574,10,126140,Medium
C102493,21,Female,Divorced,High School,Employed,34770,320735,180,704,4,Mortgage,0,Closed,8,93504,12,334508,Medium
C102494,24,Female,Single,High School,Unemployed,148750,405807,240,329,1,Mortgage,0,Ongoing,4,50486,1,47692,High
C102495,18,Female,Divorced,PhD,Employed,142245,116248,240,484,1,Own,0,Ongoing,6,48295,13,79919,Low
C102496,61,Male,Widowed,High School,Employed,144011,436876,240,588,2,Mortgage,1,Rejected,1,43857,19,29785,Low
C102497,62,Female,Widowed,Bachelors,Retired,169029,82313,60,658,3,Own,0,Approved,5,38963,17,239114,Low
C102498,59,Male,Single,PhD,Self-Employed,75178,371393,24,773,1,Own,0,Rejected,5,42871,15,58935,Low
C102499,64,Female,Married,Bachelors,Self-Employed,115155,45459,240,699,3,Rent,0,Closed,9,16683,3,269799,Medium
C102500,30,Male,Single,Other,Retired,40828,476300,24,432,1,Own,0,Rejected,5,4958,0,488214,Low
C102501,39,Male,Married,High School,Self-Employed,37171,369475,12,801,4,Rent,0,Approved,5,32851,2,331724,Low
C102502,38,Female,Married,PhD,Self-Employed,164218,246832,48,802,2,Rent,0,Rejected,3,73451,11,424480,Medium
C102503,39,Male,Married,PhD,Self-Employed,143249,198171,60,376,3,Own,0,Ongoing,4,99680,2,381107,Low
C102504,45,Female,Married,High School,Unemployed,197338,107599,240,649,0,Own,0,Approved,3,32585,17,242803,Low
C102505,26,Male,Married,Masters,Retired,197011,461064,240,359,0,Mortgage,0,Closed,5,40594,3,114715,Medium
C102506,43,Female,Single,Masters,Employed,34202,233663,60,754,1,Own,0,Rejected,8,13306,16,107634,Medium
C102507,26,Female,Married,Bachelors,Unemployed,188214,83405,36,764,4,Mortgage,0,Rejected,4,86905,11,134019,Low
C102508,32,Male,Divorced,High School,Employed,107367,94399,180,610,3,Mortgage,0,Ongoing,4,83418,19,405723,Medium
C102509,27,Female,Divorced,High School,Retired,79046,402877,24,390,2,Own,0,Approved,2,46714,7,450273,Medium
C102510,41,Male,Married,Other,Retired,29849,311946,24,597,4,Mortgage,0,Ongoing,6,26602,16,104178,Low
C102511,59,Female,Divorced,Masters,Retired,171511,285926,12,624,1,Rent,1,Rejected,4,69406,13,179378,Medium
C102512,25,Female,Widowed,Masters,Self-Employed,98872,447395,12,579,4,Rent,1,Rejected,1,78517,19,338313,Medium
C102513,41,Female,Single,High School,Unemployed,55344,377590,12,417,2,Own,0,Approved,8,59490,10,311280,Low
C102514,33,Female,Single,Bachelors,Retired,156123,137970,36,570,4,Own,0,Rejected,4,67261,7,105267,Low
C102515,66,Male,Married,High School,Employed,95604,476671,180,816,3,Own,0,Approved,6,78733,0,195271,Low
C102516,43,Female,Married,Bachelors,Self-Employed,168039,176140,240,400,1,Rent,1,Closed,6,62769,16,317192,Low
C102517,44,Female,Widowed,Masters,Self-Employed,172845,72963,48,687,2,Mortgage,0,Rejected,9,2810,19,149265,Low
C102518,54,Male,Married,Other,Unemployed,116550,498145,12,585,1,Rent,1,Approved,7,96570,17,467649,Low
C102519,21,Male,Divorced,PhD,Unemployed,94383,343447,12,352,3,Mortgage,0,Approved,3,67830,9,324177,Low
C102520,67,Male,Widowed,Masters,Unemployed,61182,88956,120,539,2,Mortgage,0,Ongoing,6,76040,8,18087,Medium
C102521,41,Male,Divorced,Bachelors,Self-Employed,136810,194726,180,513,2,Own,0,Rejected,2,41384,1,59457,High
C102522,36,Male,Single,High School,Retired,44180,41123,12,660,1,Own,0,Ongoing,8,5177,19,265237,Medium
C102523,53,Male,Divorced,Masters,Employed,71372,323342,36,663,4,Own,0,Approved,7,89936,2,334948,Low
C102524,56,Female,Single,Other,Retired,123427,248429,60,626,4,Rent,1,Closed,9,38371,0,228703,Low
C102525,27,Male,Divorced,Bachelors,Employed,89086,320016,48,775,0,Rent,0,Closed,8,51523,0,360265,Medium
C102526,42,Female,Single,High School,Retired,42163,9902,60,396,0,Rent,0,Rejected,1,27415,17,487272,Low
C102527,35,Male,Married,PhD,Unemployed,139616,162922,240,626,2,Own,0,Closed,3,95055,7,262049,Low
C102528,36,Female,Divorced,Bachelors,Employed,52934,53554,120,372,1,Own,0,Rejected,0,57405,17,232623,Medium
C102529,53,Female,Single,High School,Self-Employed,75595,179106,24,555,2,Mortgage,0,Rejected,7,47696,0,213263,Low
C102530,27,Female,Divorced,PhD,Employed,46592,200915,24,469,1,Mortgage,0,Approved,3,97525,16,332848,Low
C102531,50,Male,Widowed,High School,Self-Employed,43039,485372,12,632,3,Own,0,Approved,3,19942,9,320865,Medium
C102532,67,Male,Married,PhD,Retired,128305,144352,120,456,0,Rent,0,Approved,6,67320,8,481273,Medium
C102533,22,Male,Single,PhD,Unemployed,109262,347634,60,718,2,Own,0,Ongoing,5,2916,9,220772,Low
C102534,64,Male,Widowed,PhD,Employed,148383,246372,36,757,3,Rent,1,Approved,2,68980,0,465470,Medium
C102535,66,Female,Divorced,High School,Self-Employed,54018,182886,48,398,4,Own,0,Rejected,7,98818,15,275367,Low
C102536,52,Male,Widowed,PhD,Retired,73158,62465,180,543,0,Own,0,Approved,1,94955,6,112951,High
C102537,61,Female,Divorced,Bachelors,Unemployed,155630,445189,60,776,1,Mortgage,0,Ongoing,0,55346,2,173409,Low
C102538,51,Female,Married,Other,Unemployed,52174,173801,120,740,4,Rent,0,Approved,1,53864,16,310123,Low
C102539,50,Male,Widowed,Other,Unemployed,115941,37800,240,493,4,Rent,0,Closed,8,90210,8,281420,Low
C102540,38,Male,Married,PhD,Retired,193703,239074,120,674,3,Own,0,Rejected,4,90434,14,133039,Low
C102541,34,Male,Single,Other,Retired,123381,210495,180,666,2,Mortgage,0,Closed,4,10831,7,160804,Low
C102542,39,Female,Divorced,Other,Retired,166624,102143,60,454,2,Own,1,Closed,5,30136,3,140171,Low
C102543,65,Male,Divorced,PhD,Unemployed,186137,123529,240,798,3,Own,0,Ongoing,2,63365,18,103118,Medium
C102544,54,Female,Married,PhD,Employed,127532,233749,48,833,4,Rent,0,Closed,0,38304,1,3805,Low
C102545,32,Male,Married,Bachelors,Self-Employed,153686,243092,60,757,0,Own,0,Approved,7,40881,1,321246,High
C102546,52,Female,Single,Masters,Retired,54647,83871,60,412,4,Mortgage,0,Rejected,6,53789,12,195932,Low
C102547,45,Male,Widowed,High School,Employed,77940,338857,48,323,3,Own,0,Closed,7,37009,18,170337,Low
C102548,24,Male,Divorced,PhD,Self-Employed,151692,308350,36,582,4,Mortgage,0,Closed,8,76701,0,362015,Medium
C102549,49,Female,Divorced,PhD,Unemployed,174154,271070,180,591,4,Rent,0,Rejected,1,13546,14,90475,Low
C102550,28,Male,Single,Other,Employed,172963,118682,120,662,4,Rent,0,Approved,4,91609,1,382614,Low
C102551,27,Male,Single,Bachelors,Unemployed,126566,458661,48,700,4,Own,0,Closed,1,38286,15,283209,Medium
C102552,26,Male,Married,Other,Self-Employed,82395,48056,12,565,0,Mortgage,0,Rejected,7,95071,13,458311,Low
C102553,31,Male,Married,PhD,Retired,70955,473906,12,353,1,Rent,0,Approved,3,54882,5,496916,Medium
C102554,30,Male,Widowed,PhD,Unemployed,52314,73495,12,721,1,Mortgage,0,Approved,3,19133,10,393418,Low
C102555,42,Male,Single,Other,Employed,174572,89147,12,773,2,Rent,0,Approved,9,34699,13,329611,High
C102556,19,Male,Widowed,PhD,Retired,73685,170233,240,542,1,Rent,0,Ongoing,7,48560,19,482224,Low
C102557,52,Female,Single,Masters,Employed,143947,457467,180,653,1,Mortgage,1,Approved,6,31434,3,27132,Medium
C102558,24,Female,Divorced,High School,Self-Employed,84783,154479,24,687,1,Mortgage,1,Approved,0,33206,16,369254,Medium
C102559,38,Male,Single,High School,Self-Employed,120229,476777,36,477,4,Mortgage,0,Rejected,6,98840,15,233646,Low
C102560,35,Male,Single,High School,Retired,70189,207672,24,774,4,Rent,0,Ongoing,9,25288,5,193746,Low
C102561,20,Male,Divorced,Masters,Employed,113554,61714,60,704,0,Mortgage,0,Approved,2,38694,7,38140,Low
C102562,59,Female,Single,PhD,Employed,39567,134613,60,335,4,Own,0,Closed,4,92650,12,472417,Medium
C102563,56,Female,Widowed,Other,Employed,177050,142711,48,657,4,Mortgage,0,Ongoing,7,24502,3,28453,Medium
C102564,58,Male,Married,Bachelors,Employed,96089,269622,12,626,1,Rent,0,Rejected,5,29851,15,128865,Low
C102565,66,Female,Married,PhD,Self-Employed,160702,258134,240,343,0,Mortgage,0,Ongoing,7,61496,16,347501,High
C102566,28,Male,Widowed,Masters,Employed,163075,69546,240,619,0,Mortgage,0,Closed,4,86758,3,33945,Medium
C102567,56,Male,Divorced,Masters,Self-Employed,61444,471681,48,771,1,Mortgage,0,Ongoing,9,62735,15,238887,Low
C102568,41,Male,Single,High School,Employed,106184,233934,60,568,1,Own,0,Closed,8,30422,1,302735,Medium
C102569,63,Male,Widowed,PhD,Employed,182679,198948,12,824,0,Rent,0,Approved,5,50141,19,196114,Low
C102570,36,Female,Married,High School,Unemployed,44821,386291,180,324,3,Own,0,Approved,8,28643,12,281521,Medium
C102571,21,Female,Married,Bachelors,Unemployed,34601,355517,120,456,1,Own,0,Ongoing,3,48311,2,62391,Low
C102572,43,Male,Widowed,High School,Employed,196976,440157,36,484,1,Rent,0,Ongoing,1,15650,9,91676,Medium
C102573,55,Female,Married,Bachelors,Self-Employed,132882,34974,60,473,0,Rent,0,Rejected,7,65837,17,330092,Low
C102574,59,Female,Widowed,Masters,Employed,91657,49183,120,693,3,Mortgage,0,Rejected,4,98550,2,418725,Medium
C102575,49,Male,Married,High School,Unemployed,189629,406634,48,485,3,Rent,0,Closed,1,18447,0,315068,Low
C102576,56,Female,Widowed,High School,Employed,101846,481402,120,580,2,Mortgage,0,Approved,5,66894,10,448163,Medium
C102577,62,Male,Single,Other,Unemployed,70502,105361,48,594,3,Own,0,Ongoing,2,94418,4,449876,High
C102578,63,Male,Single,Masters,Employed,143409,324292,60,827,1,Mortgage,1,Approved,0,58953,2,303369,Medium
C102579,53,Male,Single,Other,Retired,42098,379151,24,487,4,Rent,0,Ongoing,5,30068,10,252078,Medium
C102580,57,Male,Single,Bachelors,Employed,196974,478135,240,711,0,Mortgage,0,Closed,7,57283,0,27606,Low
C102581,54,Female,Married,Bachelors,Self-Employed,138502,379383,180,485,1,Own,0,Approved,0,77329,14,57003,Low
C102582,50,Male,Divorced,Masters,Unemployed,190325,113747,180,843,0,Rent,0,Rejected,2,17429,6,410107,Low
C102583,53,Female,Widowed,Bachelors,Retired,95516,429924,240,600,3,Rent,0,Closed,5,60599,1,456307,Low
C102584,20,Male,Divorced,Masters,Unemployed,64280,106245,36,608,0,Mortgage,1,Approved,9,26114,14,279915,Low
C102585,26,Male,Married,Bachelors,Unemployed,28951,168996,180,488,1,Mortgage,1,Closed,2,42475,17,331709,Low
C102586,25,Female,Married,PhD,Self-Employed,28117,290526,120,710,4,Mortgage,1,Ongoing,6,4601,3,213242,Low
C102587,50,Male,Divorced,High School,Employed,45979,31649,180,837,1,Own,0,Approved,5,77434,0,313862,High
C102588,23,Female,Divorced,PhD,Self-Employed,36915,232748,120,686,2,Own,1,Approved,8,83698,8,139749,Medium
C102589,58,Female,Married,Masters,Employed,79261,377703,60,492,0,Rent,1,Approved,5,74164,8,229572,Low
C102590,56,Male,Married,Masters,Retired,138825,103099,180,462,1,Rent,0,Rejected,6,90914,5,247058,Low
C102591,21,Male,Widowed,PhD,Self-Employed,118902,35373,60,352,3,Own,0,Closed,1,23656,13,5485,Low
C102592,30,Male,Single,High School,Self-Employed,92964,218752,180,774,3,Mortgage,0,Rejected,9,23759,8,93728,Medium
C102593,66,Male,Single,High School,Unemployed,55677,210573,240,473,1,Mortgage,0,Rejected,3,98260,1,190103,Low
C102594,19,Male,Widowed,Other,Self-Employed,69830,27791,48,495,2,Own,0,Closed,4,54932,8,289770,Medium
C102595,22,Male,Divorced,Bachelors,Employed,28922,194968,12,510,0,Mortgage,1,Closed,1,37568,12,195581,Low
C102596,61,Female,Married,Other,Self-Employed,116696,28115,12,689,2,Own,1,Approved,9,33592,19,405014,Medium
C102597,44,Female,Divorced,High School,Self-Employed,87561,153413,12,607,4,Mortgage,1,Approved,9,85725,19,145662,Medium
C102598,49,Male,Single,PhD,Retired,33220,380253,48,756,1,Mortgage,0,Closed,9,95278,11,431189,Medium
C102599,38,Female,Single,Bachelors,Employed,197030,414853,12,630,2,Rent,0,Approved,6,14241,9,437091,Medium
C102600,25,Female,Divorced,PhD,Unemployed,73380,422485,240,794,4,Mortgage,0,Ongoing,3,41046,4,403636,Medium
C102601,55,Male,Single,Other,Employed,153838,88489,60,628,2,Mortgage,0,Approved,8,3297,11,28525,Low
C102602,25,Male,Married,Masters,Retired,141449,491546,24,328,4,Own,0,Closed,7,79991,0,297108,High
C102603,67,Female,Widowed,PhD,Employed,184231,291021,24,421,3,Own,0,Rejected,9,87965,3,50513,Low
C102604,20,Male,Divorced,Other,Employed,30935,307417,180,757,3,Own,0,Closed,8,77047,12,445029,Low
C102605,61,Female,Married,Other,Self-Employed,23784,61035,24,717,1,Own,0,Closed,7,60920,17,236068,Low
C102606,20,Male,Married,Other,Self-Employed,171293,148477,12,458,2,Mortgage,0,Rejected,4,7089,1,255024,Low
C102607,39,Female,Single,Masters,Employed,180251,229420,24,815,3,Own,1,Ongoing,8,22880,10,477080,Medium
C102608,23,Female,Married,Masters,Employed,38069,116141,120,301,0,Rent,0,Approved,4,48271,3,17446,Low
C102609,19,Female,Divorced,Masters,Unemployed,141185,255766,12,601,3,Own,0,Ongoing,7,55016,17,458269,Low
C102610,40,Female,Married,Bachelors,Retired,55682,198381,120,378,3,Mortgage,1,Rejected,3,38402,6,274986,Low
C102611,61,Male,Widowed,Masters,Self-Employed,131547,46767,60,614,2,Rent,0,Ongoing,4,78841,8,394445,Medium
C102612,19,Male,Married,Masters,Self-Employed,114303,125456,120,627,4,Mortgage,0,Rejected,3,81212,1,162813,Low
C102613,55,Female,Married,Masters,Self-Employed,147081,408189,60,575,0,Rent,0,Closed,1,88833,3,499937,Low
C102614,34,Female,Widowed,PhD,Self-Employed,97818,63565,48,751,0,Rent,0,Ongoing,3,99353,13,231861,Low
C102615,52,Male,Married,Masters,Employed,171182,94461,48,785,4,Rent,0,Approved,4,36369,16,292895,Medium
C102616,51,Male,Married,Bachelors,Employed,131269,395721,180,406,2,Mortgage,1,Approved,5,39233,0,97917,Low
C102617,40,Female,Single,Other,Unemployed,182304,115159,120,545,3,Rent,0,Rejected,3,94338,2,498782,Low
C102618,47,Female,Divorced,PhD,Self-Employed,64273,290235,36,463,4,Mortgage,0,Closed,9,63504,0,132528,Medium
C102619,69,Female,Single,High School,Self-Employed,75210,286728,60,826,0,Rent,0,Ongoing,3,65431,19,221185,Low
C102620,25,Female,Divorced,Masters,Employed,93191,372005,240,300,0,Own,0,Ongoing,5,54017,12,165374,High
